product_id,product_code,original_name,display_name,brand,display_category,display_subcategory,source_family,source_subfamily,price,currency,package_amount,package_unit,canonical_type,recipe_eligible,intelligence_type,featured,curation_version,review_status,override_decision,override_product_type,raw_weight,raw_weight_source,raw_weight_class,verified_weight_unit,verified_weight_basis,weight_kind,labelled_name_amount,labelled_name_unit,image_path,image_status,barcode_count,classification_notes,weight_quality_notes
35adbc76-3ba7-4ce4-9e38-10704376db53,6333002145894CB,CHAMPIGNON MUSHROOMS SHAHI 400GR,Champignon Mushrooms Shahi 400gr,,food,Canned vegetables,CONSERVES,Légumes,5.700,TND,400,g,mushroom,true,recipe,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,400,g,,none,1,recipe-eligible canonical type: suitable for explicit generic shopping types only after user selection; search aliases: mushroom,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 400 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
ff348018-eb41-4b6b-93f2-5c51047d8f75,805278001847CB,RIZ BASMATI HIMALAYAN QUEEN 1KG,Riz Basmati Himalayan Queen 1 kg,,food,Rice and grains,PÄTES,Pâtes de Riz,7.200,TND,1000,g,rice,true,recipe,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,1000,g,,none,1,recipe-eligible canonical type: suitable for explicit generic shopping types only after user selection; search aliases: rice,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 1000 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
3b46c73b-a89a-43ee-a7de-169b301d1ab0,6191331300106CB,TOMATE DOUBLE CONCENTRE  CAP VERT 1KG,Tomate Double Concentre Cap Vert 1 kg,,food,Tomato products,CONSERVES,Tomate,4.400,TND,1000,g,tomato,true,recipe,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,1000,g,,none,1,recipe-eligible canonical type: suitable for explicit generic shopping types only after user selection; search aliases: tomato,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 1000 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
7e47e2e4-0444-46e4-9570-fc624843f819,6191489200181CB,POIS CHICHES LES JARDINS  D'EMMA 400 GR,Pois Chiches Les Jardins D'Emma 400 Gr,,food,Canned pulses,CONSERVES,Légumes,4.950,TND,400,g,chickpeas,true,recipe,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,400,g,,none,1,recipe-eligible canonical type: suitable for explicit generic shopping types only after user selection; search aliases: chickpeas,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 400 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
03eba501-0bf9-480c-a3b6-a3a3eb1bc78b,6191523800124CB,HUILE D'OLIVE E.V 3L METAL CRT  AL JAZIRA,Huile D'Olive E.V 3 l Metal Crt Al Jazira,,food,Cooking oil,HUILES,Olive,59.000,TND,3000,ml,olive_oil,true,recipe,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,3000,ml,,none,1,recipe-eligible canonical type: suitable for explicit generic shopping types only after user selection; search aliases: olive_oil,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 3000 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
e486e15b-9e7c-4f22-83e8-bb0c99367784,6191523800230CB,HUILE D'OLIVE EXTRA VIERGE MARASCA 250 ML  AL JAZIRA,Huile D'Olive Extra Vierge Marasca 250 ml Al Jazira,AL JAZIRA,food,Cooking oil,HUILES,Olive,6.500,TND,250,ml,olive_oil,true,recipe,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,250,ml,,none,1,recipe-eligible canonical type: suitable for explicit generic shopping types only after user selection; search aliases: olive_oil,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 250 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
a830f815-3d88-4f4b-8343-22295d6dd627,6333002145924CB,GREEN PEAS SHAHI 1/2,Green Peas Shahi 1/2,,food,Canned vegetables,CONSERVES,Légumes,1.500,TND,,,peas,true,recipe,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,,,,none,1,recipe-eligible canonical type: suitable for explicit generic shopping types only after user selection; search aliases: peas,"source weight is zero; do not treat as a real packed mass; no curated package size; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
df49ae4c-9e8d-4bdc-9906-8935b0af5998,6191513503066CB,SLICE FROMY CHEDDAR 5 PCS,Slice Fromy Cheddar 5 Pcs,FROMY,food,Cheese,FROMAGERIE,Fromage Portions,2.250,TND,,,cheese,true,recipe,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,,,,none,2,recipe-eligible canonical type: suitable for explicit generic shopping types only after user selection; search aliases: cheese,"source weight is zero; do not treat as a real packed mass; no curated package size; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
5d56c954-08d2-4762-a54b-d9131f9f6b75,6191368900058CB,PAIN TORTILLA CLASSIQUE 30CM,Pain Tortilla Classique 30cm,,food,Tortillas,PAINS SPECIAUX,Pain Spécial,3.900,TND,,,tortilla,true,recipe,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,,,,none,1,recipe-eligible canonical type: suitable for explicit generic shopping types only after user selection; search aliases: tortilla,"source weight is zero; do not treat as a real packed mass; no curated package size; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
b188d9e5-8b73-4243-86be-7fe78eda4992,6191513501512CB,SLICE FROMY MOZZARELLA 10 TCHE,Slice Fromy Mozzarella 10 Tche,FROMY,food,Cheese,FROMAGERIE,Fromage Rapé,4.400,TND,,,mozzarella,true,recipe,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,,,,none,2,recipe-eligible canonical type: suitable for explicit generic shopping types only after user selection; search aliases: cheese|mozzarella,"source weight is zero; do not treat as a real packed mass; no curated package size; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
31dcb36d-2828-4b2b-87dc-e99205acc057,6191307401783CB,GELETTE 140GR,Gelette 140gr,,food,Snacks,GOÜTERS,Snacks,1.800,TND,140,g,,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,140,g,,none,1,catalogue-only food: no CanonicalType; not recipe evidence,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 140 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
4fac144d-b3c1-4d52-97d5-86d5f63ade51,6194000502153CB,CAKE TOM 45GR,Cake Tom 45gr,,food,Cakes,GOÜTERS,Cakes,0.550,TND,45,g,,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,45,g,,none,1,catalogue-only food: no CanonicalType; not recipe evidence,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 45 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
307b00fd-1d09-4db5-b00f-7ae33d278863,6194008555656CB,OXO BLACK 56G,Oxo Black 56 g,SAIDA,food,Biscuits,GOÜTERS,Biscuits,0.950,TND,56,g,,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,56,g,,none,1,catalogue-only food: no CanonicalType; not recipe evidence,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 56 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
348b18f8-99e7-48b5-bed5-15bae747bd6a,6194008516107CB,MINI TUC 30 GR,Mini Tuc 30 Gr,TUC,food,Biscuits,GOÜTERS,Biscuits,0.850,TND,30,g,,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,30,g,,none,1,catalogue-only food: no CanonicalType; not recipe evidence,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 30 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
8a944bd3-f2c4-4c32-a35b-eb1ef01815aa,6191415500743CB,MAD CHIPS 15 G,Mad Chips 15 g,,food,Chips,GOÜTERS,Chips,1.000,TND,15,g,,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,15,g,,none,13,catalogue-only food: no CanonicalType; not recipe evidence,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 15 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
c351e4cb-cb3a-4a4e-b47b-562f1470d52a,6191415500163CB,MAD CHIPS 65 G,Mad Chips 65 g,,food,Chips,GOÜTERS,Chips,3.700,TND,65,g,,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,65,g,,none,13,catalogue-only food: no CanonicalType; not recipe evidence,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 65 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
cffb667c-47a8-463d-b7d8-33eda718582c,6191585200870CB,CHIPS MAX 70GR,Chips Max 70gr,,food,Chips,GOÜTERS,Chips,2.980,TND,70,g,,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,70,g,,none,3,catalogue-only food: no CanonicalType; not recipe evidence,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 70 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
0595659f-b862-4228-bc75-c5a557cceb96,6920191312178CB,MAIS CHEF 184GR,Mais Chef 184gr,,food,Canned vegetables,CONSERVES,Légumes,2.980,TND,184,g,,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,184,g,,none,1,catalogue-only food: no CanonicalType; not recipe evidence,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 184 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
3dab6101-83b4-4d64-a441-da68b820bec8,6191331600022CB,MAIS ZYAN 340GR,Mais Zyan 340gr,,food,Canned vegetables,CONSERVES,Légumes,4.600,TND,340,g,,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,340,g,,none,1,catalogue-only food: no CanonicalType; not recipe evidence,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 340 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
8256e225-3c3f-4786-b775-e98eeaa08dd4,GM900_6194005296484,GRAIND'OR  900G,Graind'Or 900 g,,food,Bread,PAINS SPECIAUX,Pain Spécial,15.900,TND,900,g,,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,900,g,,none,2,catalogue-only food: no CanonicalType; not recipe evidence,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 900 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
7349aa33-5873-4bae-9e4a-44b0a1372248,6191503212954CB,YAB TO GO 200ML,Yab To Go 200 ml,,food,Yogurt,LAÏTERIE,Yaourt,1.050,TND,200,ml,,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,200,ml,,none,3,catalogue-only food: no CanonicalType; not recipe evidence,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 200 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
8fb7916c-f92b-4ea9-a42c-7e5ee30c05d2,089686122046CB,INDOMIE CUP 60 G,Indomie Cup 60 g,,food,Snacks,GOÜTERS,Snacks,2.100,TND,60,g,,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,60,g,,none,4,catalogue-only food: no CanonicalType; not recipe evidence,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 60 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
028d8fc8-cd26-4b5b-a8ab-d37bf03ad884,6192430015533CB,PRIL 5+ CITRON LEMON  580 ML,Pril 5+ Citron Lemon 580 ml,PRIL,household,Dishwashing,DROGUERIE,Netoyant Classique,3.900,TND,580,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,580,ml,,none,2,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 580 ml from the label (confidence medium); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
5b3a1c9c-b571-4a58-8689-21e88a92b2b1,6192002402488CB,JUDY VITRE 1/2 L,Judy Vitre 1/2 l,,household,Household cleaning,DROGUERIE,Accessoire de Netoyage,3.950,TND,2000,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,2000,ml,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 2000 ml from the label (confidence medium); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
37637e60-1aff-49e4-be9b-9fc91e4e4742,6192002020422CB,CHOC WC 750GR,Choc Wc 750gr,,household,Household cleaning,DROGUERIE,Accessoire de Netoyage,4.150,TND,750,g,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,750,g,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 750 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
9441920d-95ec-47bb-86b4-0a1bdb2280f2,6192002020026CB,CHOC WC 500GR,Choc Wc 500gr,,household,Household cleaning,DROGUERIE,Netoyant Sanitaire,2.950,TND,500,g,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,500,g,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 500 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
e1b16295-12fb-43f7-bc41-d9e808f86588,6192466700922CB,VIPENT 500ML,Vipent 500 ml,,household,Household cleaning,DROGUERIE,Netoyant Spécifique,8.500,TND,500,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,500,ml,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 500 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
b516f359-d925-4a49-b932-c4bac4270258,6192409005503CB,DEX ROSE 280GR,Dex Rose 280gr,,household,Household cleaning,DROGUERIE,Accessoire de Netoyage,1.600,TND,280,g,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,280,g,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 280 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
c756b52b-f1e4-42d7-bb9a-1e34ed21cb05,D170,DEX ROSE 160G,Dex Rose 160 g,,household,Household cleaning,DROGUERIE,Netoyant Classique,0.800,TND,160,g,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,160,g,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 160 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
3946ef41-5dc4-4e5d-abc3-d31f1d001e2f,FNS2L,FINESSE EJM 2L,Finesse Ejm 2 l,EJM,household,Laundry,DROGUERIE,Soin de Linge,9.200,TND,2000,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,2000,ml,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 2000 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
43e5c424-cf93-4bb4-8dba-2a9e09a842cb,6192409006845CB,DET PROTECT 5L,Det Protect 5 l,,household,Household cleaning,DROGUERIE,Netoyant Classique,29.800,TND,5000,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,5000,ml,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 5000 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
9c0726d2-5683-40c8-897c-6d4e8eb8e8bf,6192489901740CB,AIRFRESH 350ML,Airfresh 350 ml,,household,Household cleaning,DROGUERIE,Netoyant Classique,4.900,TND,350,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,350,ml,,none,9,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 350 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
fb476650-a888-4556-8872-ab68b1e61c62,FNS5L,FINESSE EJM 5L,Finesse Ejm 5 l,EJM,household,Laundry,DROGUERIE,Soin de Linge,19.800,TND,5000,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,5000,ml,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 5000 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
13575893-d5a4-4831-9785-0f7c59a51210,03003,DECAPANT JUDY 1 L,Decapant Judy 1 l,JUDY,household,Household cleaning,DROGUERIE,Netoyant Sanitaire,5.700,TND,1000,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,1000,ml,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 1000 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
5844137e-2a26-40da-b54f-4ffccfddcac9,03008,LUSTRANT JUDY 1 L,Lustrant Judy 1 l,JUDY,household,Household cleaning,DROGUERIE,Netoyant Spécifique,11.800,TND,1000,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,1000,ml,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 1000 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
9fc8f297-26d8-4583-9990-72ebc193c62e,6195100311164CB,FILM ALIMENTAIRE KAPPO  8M,Film alimentaire Kappo 8 m,,other,Kitchen wrap,,,1.400,TND,,,non_food,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,,,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; no curated package size; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
1322d213-7103-4f0a-a34b-4cd01794ec35,8888021700367CB,PILE ENERGIZER A27,Pile Energizer A27,,other,Batteries,HOME,Electroménager,5.850,TND,,,non_food,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,,,,none,2,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; no curated package size; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
1e7a7950-4046-43f6-abf4-28a54ab484c3,8888021100044CB,PILE EVEREADY D2 1235,Pile Eveready D2 1235,,other,Batteries,HOME,Electroménager,7.200,TND,,,non_food,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,,,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; no curated package size; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
99c8a8c0-e20f-46d1-9389-883152b5a37a,MLBIC,BRICKET BIC MEGA LIGHTER,Bricket Bic Mega Lighter,BIC,other,Household sundries,HOME,Electroménager,12.900,TND,,,non_food,false,none,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,,,,none,2,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; no curated package size; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
aa0571b3-ec42-479d-944b-9549c8cc3278,8690506011840CB,SAVON DURU CUCUMBER 150 GR,Savon Duru Cucumber 150 Gr,,personal-care,Bath and body,HYGIENE,Savon,2.900,TND,150,g,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,150,g,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 150 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
ec6a5d0f-247d-4c91-980c-f61991199d0b,8720181457302CB,REXONA 200ML,Rexona 200 ml,,personal-care,Deodorant,PARFUMERIE,Déodorants,9.800,TND,200,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,200,ml,,none,7,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 200 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
2ebfb716-ba2f-42b5-938d-3dc01350c6c7,59095842CB,DOVE  DFW 50ML,Dove Dfw 50 ml,,personal-care,Bath and body,HYGIENE,Savon,7.650,TND,50,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,50,ml,,none,2,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 50 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
19fffcaf-5342-4f31-849e-cd23f06cb3df,S50_,SIGNAL MM 50 ML,Signal Mm 50 ml,,personal-care,Oral care,COSMETIQUE,Dentifrice,2.700,TND,50,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,50,ml,,none,4,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 50 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
a9a6aad0-8dc1-4275-b0fe-33d84bb30a4d,42207269CB,NIVEA SOFT 50ML,Nivea Soft 50 ml,,personal-care,Bath and body,COSMETIQUE,Crèmes & Soins,8.100,TND,50,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,50,ml,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 50 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
bf60ebd8-3283-4217-9af6-ba29c814bc88,3574661104041CB,EDC DREAM 100ML,Edc Dream 100 ml,,personal-care,Fragrance,COSMETIQUE,Accessoire Hygiene,7.980,TND,100,ml,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,100,ml,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is volume (ml); litres are not kilograms; name parser inferred 100 ml from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
0dcabf27-e47f-494f-9194-3d8662d00c9e,6192438507351CB,SAVON  OLISS MURE 100G,Savon Oliss Mure 100 g,,personal-care,Bath and body,HYGIENE,Savon,1.900,TND,100,g,non_food,false,replenishment,false,3,automatic_metadata,,,0,authorised_source.Poids,zero,UNKNOWN,UNKNOWN,unknown,100,g,,none,1,genuine non-food; unsuitable as a shopping-intent food type,"source weight is zero; do not treat as a real packed mass; curated PackageAmount is labelled net contents in grams for recipes; not proven gross packaged weight; name parser inferred 100 g from the label (confidence high); inferred, not verified; SB_Products.Quantity is imported stock quantity (Qte), not packaged weight"
